MCS	Id	Type	Volume	SurfaceArea	X_Location	Y_Location	VEGF165	VEGF121	TotalVEGF	CXCL10	CCL2	Growing	Arrested	Quiescent	Apoptotic	Total Cell Number
0	309	1	33	29.779355491267186	108.68336748422699	138.03972076681146	0.049864526838064194	0.0015514869010075927	0.051416013739071786	0.00017310721159446985	0.0005720614572055638	0	0	1	0	309
0	310	1	33	27.297742533661587	116.17050657791212	138.18072150303905	0.05073365941643715	0.0021711078006774187	0.05290476721711457	0.0008673081756569445	0.00010926079994533211	0	0	1	0	310
0	312	1	33	27.297742533661587	131.01788410267747	138.2653219447756	0.04978703707456589	0.0005727899260818958	0.05035982700064778	0.0	0.0005637907888740301	0	0	1	0	312
0	313	1	33	27.297742533661587	138.5191232699853	138.03972076681146	0.049863968044519424	0.0015864790184423327	0.05145044706296176	0.00017310721159446985	0.0005751334247179329	0	0	1	0	313
0	317	1	32	28.538549012464387	168.10504337624025	138.2239029785087	0.04978649318218231	0.0005377978668548167	0.05032429104903713	0.0	0.0006127891829237342	0	0	1	0	317
0	318	1	33	28.538549012464387	175.78561785493753	138.124321208548	0.049880772829055786	0.001460507744923234	0.05134128057397902	0.0002808319986797869	0.0008662054897285998	0	0	1	0	318
0	319	1	33	28.538549012464387	183.3714574639819	137.89872003058386	0.04987962543964386	0.0014989989576861262	0.051378624397329986	0.0002808319986797869	0.0009121319744735956	0	0	1	0	319
0	320	1	32	28.538549012464387	190.67221120946613	138.34022858589648	0.05092071369290352	0.0022060999181121588	0.05312681361101568	0.0014455134514719248	0.0018469489878043532	0	0	1	0	320
0	321	1	30	27.297742533661587	198.17230474579208	138.13278125272168	0.049777694046497345	0.001068597543053329	0.050846291589550674	0.0	0.0006905383197590709	0	0	1	0	321
0	323	1	34	29.779355491267186	212.7800639605801	138.22219230781184	0.049777694046497345	0.001068597543053329	0.050846291589550674	0.0	0.0006905383197590709	0	0	1	0	323
0	324	1	34	28.538549012464387	220.26595893012197	138.19482157666178	0.050342679023742676	0.0018228936241939664	0.05216557264793664	0.0007329967338591814	0.001457801554352045	0	0	1	0	324
0	325	1	32	28.538549012464387	227.89640557355014	138.10757737112095	0.05073361471295357	0.0022060999181121588	0.052939714631065726	0.0008673081756569445	0.00011233279656153172	0	0	1	0	325
0	328	1	33	28.538549012464387	64.08483461544006	145.85116155382002	0.04977773502469063	0.0010336055420339108	0.05081134056672454	0.0	0.0006874662940390408	0	0	1	0	328
0	329	1	32	26.056936054858788	71.1040275157698	145.46517203839693	0.04971814900636673	0.0012473349925130606	0.05096548399887979	0.0	0.001410842640325427	0	0	1	0	329
0	330	1	32	26.056936054858788	79.33406423845398	145.6396604494786	0.04977777600288391	0.0009986135410144925	0.050776389543898404	0.0	0.0006843942683190107	0	0	1	0	330
0	333	1	31	26.056936054858788	101.30084184000111	145.59463118210266	0.05386952683329582	0.0034055630676448345	0.05727508990094066	0.002152244793251157	8.191999768314417e-06	0	0	1	0	333
0	334	1	31	28.538549012464387	108.62560266648212	145.53459215893474	0.053849391639232635	0.003153329249471426	0.05700272088870406	0.0021131918765604496	8.191999768314417e-06	0	0	1	0	334
